incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime,hour,day_of_week,month_name,is_weekend,age_group
MMTI-2025-0520,Makati,Roxas Blvd,UV Express,Hit and Run,Unknown,Clear,Unknown,Traffic Violation,46,Female,0,22500,14.557602,120.93844,2025-10-23 10:35:00,10 AM,Thursday,October,False,41-60
MMTI-2025-0521,Manila,Quezon Ave,Jeepney,Side-swipe,Unknown,Rain,Unknown,Drunk Driving,36,Female,3,88000,14.6305,120.972051,2025-06-26 14:14:00,2 PM,Thursday,June,False,26-40
MMTI-2025-0522,Parañaque,Roxas Blvd,UV Express,Collision,Unknown,Rain,Wet,Mechanical Failure,28,Female,0,55000,14.688611,120.998745,2025-08-30 05:39:00,5 AM,Saturday,August,True,26-40
MMTI-2025-0523,Quezon City,EDSA,Bus,Side-swipe,Fatal,Rain,Wet,Drunk Driving,,Male,0,45000,14.586124,121.023513,2025-05-01 06:35:00,6 AM,Thursday,May,False,Unknown
MMTI-2025-0524,Pateros,Roxas Blvd,Bus,Side-swipe,Minor,Clear,Slippery,Drunk Driving,62,Male,0,8000,14.685326,120.987565,2025-03-03 17:14:00,5 PM,Monday,March,False,Senior
MMTI-2025-0525,Pasig,Katipunan Ave,Taxi,Collision,Unknown,Clear,Unknown,Distracted Driving,28,Male,1,48000,14.531407,120.958425,2025-08-23 03:06:00,3 AM,Saturday,August,True,26-40
MMTI-2025-0526,Taguig,Commonwealth Ave,UV Express,Side-swipe,Fatal,Rain,Dry,Mechanical Failure,46,Female,0,33000,14.666963,120.994733,2025-08-15 16:31:00,4 PM,Friday,August,False,41-60
MMTI-2025-0527,Makati,Roxas Blvd,Bus,Hit and Run,Fatal,Rain,Wet,Drunk Driving,66,Female,1,19500,14.660354,120.982682,2025-05-27 16:10:00,4 PM,Tuesday,May,False,Senior
MMTI-2025-0528,Manila,Ortigas Ave,Motorcycle,Hit and Run,Major,Clear,Unknown,Distracted Driving,23,Male,2,53000,14.696389,120.932865,2025-07-29 14:54:00,2 PM,Tuesday,July,False,18-25
MMTI-2025-0529,Quezon City,Commonwealth Ave,Jeepney,Collision,Unknown,Storm,Unknown,Unknown,61,Male,0,97000,14.562739,120.968831,2025-02-01 12:48:00,12 PM,Saturday,February,True,Senior
MMTI-2025-0530,Pasig,Taft Ave,Truck,Rear-end,Unknown,Clear,Unknown,Unknown,62,Male,0,53500,14.65508,121.076195,2025-05-24 16:39:00,4 PM,Saturday,May,True,Senior
MMTI-2025-0531,Marikina,Taft Ave,UV Express,Rear-end,Unknown,Clear,Slippery,Mechanical Failure,23,Male,4,45500,14.651409,120.932005,2025-02-13 01:34:00,1 AM,Thursday,February,False,18-25
MMTI-2025-0532,Mandaluyong,Quezon Ave,Taxi,Side-swipe,Unknown,Clear,Dry,Overspeeding,41,Male,0,66500,14.570895,120.909547,2025-01-15 17:37:00,5 PM,Wednesday,January,False,41-60
MMTI-2025-0533,San Juan,Katipunan Ave,UV Express,Collision,Unknown,Storm,Wet,Mechanical Failure,40,Male,2,87000,14.656958,121.042971,2025-11-30 03:28:00,3 AM,Sunday,November,True,26-40
MMTI-2025-0534,Navotas,España Blvd,UV Express,Rear-end,Minor,Storm,Unknown,Mechanical Failure,,Male,3,14500,14.529311,120.985138,2025-12-11 04:45:00,4 AM,Thursday,December,False,Unknown
MMTI-2025-0535,Quezon City,Taft Ave,Car,Hit and Run,Major,Cloudy,Dry,Traffic Violation,61,Female,4,73500,14.603789,120.978956,2025-07-30 02:05:00,2 AM,Wednesday,July,False,Senior
MMTI-2025-0536,Malabon,Aurora Blvd,UV Express,Hit and Run,Unknown,Rain,Wet,Drunk Driving,49,Female,1,92000,14.602637,121.005828,2025-05-16 18:31:00,6 PM,Friday,May,False,41-60
MMTI-2025-0537,Pateros,EDSA,UV Express,Rear-end,Unknown,Storm,Dry,Unknown,25,Male,2,75000,14.557918,121.004555,2025-12-22 06:29:00,6 AM,Monday,December,False,18-25
MMTI-2025-0538,Las Piñas,Roxas Blvd,Bus,Hit and Run,Minor,Rain,Wet,Unknown,21,Male,2,29500,14.536615,121.047932,2025-03-02 11:19:00,11 AM,Sunday,March,True,18-25
MMTI-2025-0539,Las Piñas,C5,Taxi,Collision,Unknown,Cloudy,Unknown,Reckless Driving,54,Female,2,50000,14.595046,121.044007,2025-01-02 03:35:00,3 AM,Thursday,January,False,41-60
MMTI-2025-0540,Pasig,España Blvd,UV Express,Hit and Run,Unknown,Rain,Unknown,Drunk Driving,64,Male,0,81500,14.6329,120.981926,2025-11-07 04:48:00,4 AM,Friday,November,False,Senior
MMTI-2025-0541,Quezon City,EDSA,UV Express,Hit and Run,Fatal,Rain,Dry,Drunk Driving,63,Male,4,82500,14.659232,121.04148,2025-04-30 12:21:00,12 PM,Wednesday,April,False,Senior
MMTI-2025-0542,Quezon City,C5,Car,Pedestrian,Unknown,Clear,Dry,Mechanical Failure,66,Female,4,4000,14.524057,121.087236,2025-10-15 20:07:00,8 PM,Wednesday,October,False,Senior
MMTI-2025-0543,Parañaque,Quezon Ave,Taxi,Pedestrian,Unknown,Clear,Unknown,Traffic Violation,43,Male,3,4500,14.567991,120.936102,2025-04-03 00:17:00,12 AM,Thursday,April,False,41-60
MMTI-2025-0544,Navotas,Roxas Blvd,Motorcycle,Collision,Minor,Clear,Wet,Reckless Driving,27,Female,2,,14.517926,120.961359,2025-01-13 16:20:00,4 PM,Monday,January,False,26-40
MMTI-2025-0545,Quezon City,Katipunan Ave,Bus,Rear-end,Minor,Rain,Dry,Reckless Driving,42,Male,2,20000,14.582565,120.964844,2025-07-28 21:10:00,9 PM,Monday,July,False,41-60
MMTI-2025-0546,Parañaque,Quezon Ave,Taxi,Pedestrian,Unknown,Rain,Unknown,Unknown,25,Male,0,42500,14.592965,120.981415,2025-07-12 03:03:00,3 AM,Saturday,July,True,18-25
MMTI-2025-0547,Caloocan,EDSA,Bus,Pedestrian,Unknown,Rain,Dry,Mechanical Failure,66,Female,2,74500,14.581349,120.916782,2025-09-05 00:26:00,12 AM,Friday,September,False,Senior
MMTI-2025-0548,Pasig,Ortigas Ave,Jeepney,Rear-end,Major,Clear,Unknown,Unknown,20,Male,3,81000,14.55785,121.094416,2025-11-22 16:13:00,4 PM,Saturday,November,True,18-25
MMTI-2025-0549,Pateros,Roxas Blvd,Jeepney,Side-swipe,Unknown,Storm,Wet,Reckless Driving,20,Female,0,70000,14.612616,120.960128,2025-01-01 01:59:00,1 AM,Wednesday,January,False,18-25
MMTI-2025-0550,Pasig,España Blvd,Bus,Hit and Run,Major,Clear,Unknown,Traffic Violation,61,Male,0,35000,14.695928,121.041551,2025-07-22 22:07:00,10 PM,Tuesday,July,False,Senior
MMTI-2025-0551,Marikina,Ortigas Ave,Car,Hit and Run,Unknown,Storm,Dry,Drunk Driving,59,Male,4,62500,14.500856,120.901916,2025-05-20 07:42:00,7 AM,Tuesday,May,False,41-60
MMTI-2025-0552,Pateros,Taft Ave,Jeepney,Collision,Minor,Clear,Dry,Unknown,61,Male,2,50000,14.665493,120.971593,2025-03-30 13:35:00,1 PM,Sunday,March,True,Senior
MMTI-2025-0553,Taguig,Aurora Blvd,Bus,Rear-end,Unknown,Clear,Wet,Overspeeding,66,Male,0,92500,14.571564,120.917993,2025-04-01 22:00:00,10 PM,Tuesday,April,False,Senior
MMTI-2025-0554,Caloocan,Quezon Ave,Truck,Side-swipe,Minor,Storm,Unknown,Mechanical Failure,18,Female,0,52500,14.522189,120.95547,2025-11-11 20:19:00,8 PM,Tuesday,November,False,18-25
MMTI-2025-0555,Quezon City,Quezon Ave,UV Express,Pedestrian,Unknown,Clear,Wet,Distracted Driving,55,Female,0,10000,14.525486,121.086713,2025-09-14 15:10:00,3 PM,Sunday,September,True,41-60
MMTI-2025-0556,Mandaluyong,Quezon Ave,Taxi,Collision,Unknown,Clear,Slippery,Unknown,18,Female,0,88000,14.688615,120.910373,2025-04-27 16:46:00,4 PM,Sunday,April,True,18-25
MMTI-2025-0557,Malabon,Roxas Blvd,Motorcycle,Pedestrian,Unknown,Cloudy,Slippery,Overspeeding,64,Female,0,37500,14.683678,121.006482,2025-06-15 13:54:00,1 PM,Sunday,June,True,Senior
MMTI-2025-0558,Parañaque,Ortigas Ave,Motorcycle,Pedestrian,Minor,Rain,Wet,Unknown,22,Female,1,23000,14.565845,120.912569,2025-06-11 00:25:00,12 AM,Wednesday,June,False,18-25
MMTI-2025-0559,Pateros,Taft Ave,Taxi,Collision,Unknown,Rain,Slippery,Reckless Driving,33,Male,3,32500,14.691761,121.066504,2025-11-17 03:01:00,3 AM,Monday,November,False,26-40
MMTI-2025-0560,Caloocan,C5,Taxi,Pedestrian,Unknown,Cloudy,Dry,Unknown,55,Male,0,9500,14.683343,120.975479,2025-06-20 16:50:00,4 PM,Friday,June,False,41-60
MMTI-2025-0561,Pasig,EDSA,Taxi,Hit and Run,Minor,Storm,Unknown,Unknown,22,Male,0,9000,14.611852,120.958983,2025-12-22 02:50:00,2 AM,Monday,December,False,18-25
MMTI-2025-0562,Pasig,Taft Ave,Car,Pedestrian,Unknown,Clear,Unknown,Unknown,47,Female,4,81000,14.520256,121.030184,2025-07-15 12:06:00,12 PM,Tuesday,July,False,41-60
MMTI-2025-0563,Manila,Ortigas Ave,Jeepney,Rear-end,Minor,Clear,Dry,Distracted Driving,55,Female,4,18000,14.627473,120.951257,2025-12-12 00:29:00,12 AM,Friday,December,False,41-60
MMTI-2025-0564,Pasig,Aurora Blvd,Car,Rear-end,Major,Clear,Dry,Drunk Driving,37,Female,4,85000,14.650875,120.962238,2025-08-04 15:46:00,3 PM,Monday,August,False,26-40
MMTI-2025-0565,Pateros,Roxas Blvd,Jeepney,Side-swipe,Fatal,Storm,Dry,Drunk Driving,21,Female,4,73500,14.67174,120.984412,2025-10-05 04:09:00,4 AM,Sunday,October,True,18-25
MMTI-2025-0566,Parañaque,C5,Bus,Rear-end,Unknown,Rain,Unknown,Traffic Violation,55,Male,4,40000,14.583739,120.932456,2025-04-11 06:40:00,6 AM,Friday,April,False,41-60
MMTI-2025-0567,Caloocan,EDSA,UV Express,Rear-end,Major,Cloudy,Unknown,Mechanical Failure,33,Female,0,,14.690518,120.966303,2025-08-21 01:31:00,1 AM,Thursday,August,False,26-40
MMTI-2025-0568,Pasay,EDSA,Bus,Collision,Minor,Storm,Dry,Distracted Driving,27,Male,3,26500,14.626267,121.082542,2025-07-12 06:25:00,6 AM,Saturday,July,True,26-40
MMTI-2025-0569,Parañaque,Quezon Ave,Bus,Rear-end,Major,Storm,Wet,Traffic Violation,53,Female,1,27000,14.504298,121.068576,2025-07-04 01:01:00,1 AM,Friday,July,False,41-60
MMTI-2025-0570,Pasig,Taft Ave,UV Express,Collision,Fatal,Rain,Slippery,Unknown,33,Male,2,86500,14.534272,121.005385,2025-02-21 00:53:00,12 AM,Friday,February,False,26-40
MMTI-2025-0571,Makati,C5,Car,Rear-end,Major,Rain,Unknown,Unknown,62,Male,2,78500,14.585908,121.027229,2025-11-16 13:56:00,1 PM,Sunday,November,True,Senior
MMTI-2025-0572,Parañaque,España Blvd,Bus,Rear-end,Fatal,Rain,Dry,Reckless Driving,26,Female,1,95000,14.516282,120.994133,2025-01-24 19:37:00,7 PM,Friday,January,False,26-40
MMTI-2025-0573,Pasay,España Blvd,Truck,Pedestrian,Fatal,Cloudy,Unknown,Unknown,29,Male,0,49500,14.605095,120.996659,2025-12-06 19:04:00,7 PM,Saturday,December,True,26-40
MMTI-2025-0574,Makati,Taft Ave,UV Express,Pedestrian,Minor,Rain,Wet,Mechanical Failure,46,Female,3,29500,14.5612,121.077742,2025-09-11 15:17:00,3 PM,Thursday,September,False,41-60
MMTI-2025-0575,Las Piñas,Roxas Blvd,Jeepney,Collision,Major,Clear,Slippery,Unknown,51,Male,1,76500,14.508229,121.002452,2025-10-20 05:59:00,5 AM,Monday,October,False,41-60
MMTI-2025-0576,Valenzuela,Taft Ave,Truck,Side-swipe,Unknown,Storm,Slippery,Unknown,19,Female,3,31500,14.553125,120.915178,2025-06-22 13:28:00,1 PM,Sunday,June,True,18-25
MMTI-2025-0577,Manila,España Blvd,Jeepney,Collision,Fatal,Rain,Dry,Distracted Driving,22,Male,0,71500,14.540061,120.939329,2025-02-12 09:53:00,9 AM,Wednesday,February,False,18-25
MMTI-2025-0578,Mandaluyong,Quezon Ave,UV Express,Pedestrian,Major,Rain,Unknown,Reckless Driving,18,Male,2,46000,14.656626,120.980762,2025-06-18 08:19:00,8 AM,Wednesday,June,False,18-25
MMTI-2025-0579,Manila,Aurora Blvd,UV Express,Pedestrian,Major,Cloudy,Wet,Mechanical Failure,64,Female,3,31500,14.603165,121.057195,2025-07-27 18:48:00,6 PM,Sunday,July,True,Senior
MMTI-2025-0580,Valenzuela,Ortigas Ave,Taxi,Collision,Fatal,Rain,Unknown,Unknown,31,Female,3,73000,14.506021,120.92779,2025-08-28 23:52:00,11 PM,Thursday,August,False,26-40
MMTI-2025-0581,Manila,Aurora Blvd,Taxi,Side-swipe,Fatal,Rain,Unknown,Unknown,61,Female,0,70500,14.559927,121.017391,2025-03-07 09:47:00,9 AM,Friday,March,False,Senior
MMTI-2025-0582,Pasig,Commonwealth Ave,Bus,Pedestrian,Unknown,Clear,Unknown,Unknown,42,Female,3,10000,14.606898,120.937668,2025-10-18 01:59:00,1 AM,Saturday,October,True,41-60
MMTI-2025-0583,Valenzuela,Roxas Blvd,Motorcycle,Rear-end,Minor,Rain,Unknown,Drunk Driving,20,Female,0,25500,14.5398,121.082269,2025-02-25 10:36:00,10 AM,Tuesday,February,False,18-25
MMTI-2025-0584,Caloocan,Roxas Blvd,UV Express,Pedestrian,Minor,Cloudy,Dry,Traffic Violation,51,Male,1,43500,14.671941,120.982172,2025-07-17 09:13:00,9 AM,Thursday,July,False,41-60
MMTI-2025-0585,Quezon City,Taft Ave,Truck,Collision,Unknown,Rain,Wet,Mechanical Failure,37,Female,0,87000,14.594956,121.020742,2025-03-22 03:08:00,3 AM,Saturday,March,True,26-40
MMTI-2025-0586,Manila,Aurora Blvd,Bus,Rear-end,Minor,Rain,Unknown,Distracted Driving,,Female,4,33500,14.605171,121.082061,2025-06-08 18:12:00,6 PM,Sunday,June,True,Unknown
MMTI-2025-0587,Makati,EDSA,UV Express,Collision,Fatal,Rain,Unknown,Traffic Violation,62,Male,3,80000,14.664686,121.069969,2025-09-09 14:29:00,2 PM,Tuesday,September,False,Senior
MMTI-2025-0588,Pasig,Taft Ave,Truck,Hit and Run,Major,Rain,Unknown,Distracted Driving,43,Male,1,22000,14.554755,121.025617,2025-08-01 07:11:00,7 AM,Friday,August,False,41-60
MMTI-2025-0589,Makati,Quezon Ave,Truck,Hit and Run,Unknown,Clear,Slippery,Distracted Driving,66,Male,4,,14.655902,120.982019,2025-05-30 21:58:00,9 PM,Friday,May,False,Senior
MMTI-2025-0590,Manila,EDSA,Truck,Collision,Minor,Rain,Unknown,Unknown,39,Female,1,52500,14.507555,120.950121,2025-03-26 08:13:00,8 AM,Wednesday,March,False,26-40
MMTI-2025-0591,Valenzuela,Aurora Blvd,Truck,Collision,Minor,Clear,Wet,Unknown,26,Female,2,22500,14.534118,120.903613,2025-12-30 04:20:00,4 AM,Tuesday,December,False,26-40
MMTI-2025-0592,Taguig,España Blvd,UV Express,Hit and Run,Major,Clear,Dry,Reckless Driving,27,Female,2,24500,14.543334,120.906889,2025-02-21 05:18:00,5 AM,Friday,February,False,26-40
MMTI-2025-0593,Valenzuela,EDSA,Taxi,Pedestrian,Minor,Cloudy,Slippery,Unknown,21,Male,0,,14.575479,120.940348,2025-12-12 17:13:00,5 PM,Friday,December,False,18-25
MMTI-2025-0594,Caloocan,Quezon Ave,Motorcycle,Collision,Unknown,Clear,Dry,Traffic Violation,,Female,0,87500,14.512634,121.091749,2025-05-08 11:58:00,11 AM,Thursday,May,False,Unknown
MMTI-2025-0595,Pasay,EDSA,Truck,Pedestrian,Minor,Storm,Slippery,Mechanical Failure,57,Female,4,52500,14.687785,120.924161,2025-02-19 21:10:00,9 PM,Wednesday,February,False,41-60
MMTI-2025-0596,Marikina,Commonwealth Ave,Motorcycle,Hit and Run,Fatal,Clear,Unknown,Mechanical Failure,47,Female,0,86000,14.663017,121.029989,2025-04-20 03:22:00,3 AM,Sunday,April,True,41-60
MMTI-2025-0597,Parañaque,Taft Ave,Bus,Pedestrian,Unknown,Clear,Unknown,Drunk Driving,34,Male,4,43500,14.696283,121.039263,2025-07-08 01:04:00,1 AM,Tuesday,July,False,26-40
MMTI-2025-0598,Marikina,Commonwealth Ave,UV Express,Side-swipe,Unknown,Clear,Slippery,Overspeeding,56,Female,3,67000,14.628118,120.946485,2025-12-14 22:08:00,10 PM,Sunday,December,True,41-60
MMTI-2025-0599,Caloocan,EDSA,Jeepney,Collision,Fatal,Rain,Unknown,Mechanical Failure,57,Male,0,19500,14.574905,120.959323,2025-10-28 22:00:00,10 PM,Tuesday,October,False,41-60
MMTI-2025-0600,Quezon City,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Slippery,Drunk Driving,35,Male,0,99000,14.507921,121.058356,2025-03-19 12:13:00,12 PM,Wednesday,March,False,26-40
MMTI-2025-0601,San Juan,EDSA,Car,Side-swipe,Fatal,Rain,Wet,Overspeeding,60,Female,0,91000,14.6439,121.021613,2025-08-01 20:52:00,8 PM,Friday,August,False,41-60
MMTI-2025-0602,Pasay,Aurora Blvd,UV Express,Collision,Minor,Cloudy,Dry,Mechanical Failure,21,Female,1,18000,14.518352,121.018526,2025-07-15 16:20:00,4 PM,Tuesday,July,False,18-25
MMTI-2025-0603,Makati,Taft Ave,UV Express,Hit and Run,Fatal,Rain,Wet,Mechanical Failure,45,Female,4,33500,14.56062,121.015284,2025-04-15 07:32:00,7 AM,Tuesday,April,False,41-60
MMTI-2025-0604,Pateros,C5,Bus,Hit and Run,Unknown,Rain,Unknown,Unknown,45,Female,1,63500,14.503962,120.976284,2025-11-22 06:17:00,6 AM,Saturday,November,True,41-60
MMTI-2025-0605,Quezon City,Commonwealth Ave,Jeepney,Rear-end,Fatal,Cloudy,Unknown,Reckless Driving,47,Male,3,73500,14.621205,120.914388,2025-02-12 09:38:00,9 AM,Wednesday,February,False,41-60
MMTI-2025-0606,Parañaque,Commonwealth Ave,Car,Collision,Minor,Clear,Slippery,Unknown,43,Female,3,97000,14.574629,120.99791,2025-03-11 22:30:00,10 PM,Tuesday,March,False,41-60
MMTI-2025-0607,Malabon,EDSA,Motorcycle,Hit and Run,Unknown,Rain,Wet,Unknown,34,Male,4,92500,14.597724,121.037698,2025-11-25 18:04:00,6 PM,Tuesday,November,False,26-40
MMTI-2025-0608,Navotas,Taft Ave,UV Express,Rear-end,Major,Cloudy,Dry,Traffic Violation,58,Male,0,87000,14.629067,120.952266,2025-12-23 01:41:00,1 AM,Tuesday,December,False,41-60
MMTI-2025-0609,Mandaluyong,Quezon Ave,Jeepney,Pedestrian,Major,Clear,Dry,Distracted Driving,59,Female,3,92000,14.617232,121.080199,2025-08-22 21:09:00,9 PM,Friday,August,False,41-60
MMTI-2025-0610,Malabon,Commonwealth Ave,Taxi,Hit and Run,Fatal,Rain,Slippery,Unknown,55,Male,0,54500,14.650492,121.084864,2025-09-23 06:56:00,6 AM,Tuesday,September,False,41-60
MMTI-2025-0611,Makati,Ortigas Ave,Taxi,Rear-end,Fatal,Rain,Wet,Unknown,62,Male,0,23500,14.663278,120.900316,2025-02-15 03:40:00,3 AM,Saturday,February,True,Senior
MMTI-2025-0612,Manila,Taft Ave,UV Express,Side-swipe,Unknown,Rain,Wet,Traffic Violation,29,Female,1,64000,14.536397,121.089697,2025-02-05 22:26:00,10 PM,Wednesday,February,False,26-40
MMTI-2025-0613,Parañaque,Commonwealth Ave,Car,Collision,Major,Rain,Slippery,Unknown,46,Male,0,23000,14.515962,120.917141,2025-08-19 18:52:00,6 PM,Tuesday,August,False,41-60
MMTI-2025-0614,Marikina,EDSA,Jeepney,Rear-end,Unknown,Cloudy,Dry,Overspeeding,21,Male,0,87000,14.616489,121.097524,2025-03-05 08:04:00,8 AM,Wednesday,March,False,18-25
MMTI-2025-0615,Manila,Taft Ave,Jeepney,Pedestrian,Fatal,Cloudy,Unknown,Traffic Violation,56,Female,2,49000,14.636372,120.968615,2025-02-19 06:33:00,6 AM,Wednesday,February,False,41-60
MMTI-2025-0616,Navotas,Taft Ave,Jeepney,Collision,Fatal,Storm,Dry,Overspeeding,47,Female,0,19500,14.505136,120.924579,2025-06-11 07:23:00,7 AM,Wednesday,June,False,41-60
MMTI-2025-0617,Caloocan,Ortigas Ave,Truck,Pedestrian,Unknown,Clear,Unknown,Mechanical Failure,18,Male,0,83000,14.572041,120.909151,2025-09-29 08:44:00,8 AM,Monday,September,False,18-25
MMTI-2025-0618,Caloocan,Katipunan Ave,Truck,Hit and Run,Unknown,Clear,Slippery,Unknown,48,Male,0,51000,14.558773,120.939015,2025-06-16 21:28:00,9 PM,Monday,June,False,41-60
MMTI-2025-0619,Makati,España Blvd,Motorcycle,Rear-end,Unknown,Clear,Slippery,Unknown,28,Female,0,63500,14.632528,120.94818,2025-03-15 16:56:00,4 PM,Saturday,March,True,26-40
MMTI-2025-0620,Makati,C5,Truck,Collision,Major,Storm,Unknown,Reckless Driving,32,Male,0,62500,14.690301,121.03412,2025-04-19 05:48:00,5 AM,Saturday,April,True,26-40
MMTI-2025-0621,Quezon City,Aurora Blvd,Motorcycle,Side-swipe,Major,Clear,Unknown,Distracted Driving,59,Male,3,93500,14.648594,121.045006,2025-12-07 04:59:00,4 AM,Sunday,December,True,41-60
MMTI-2025-0622,Quezon City,Taft Ave,Taxi,Rear-end,Major,Storm,Dry,Reckless Driving,23,Male,0,45500,14.648116,121.087442,2025-12-01 20:50:00,8 PM,Monday,December,False,18-25
MMTI-2025-0623,Pasig,Ortigas Ave,Truck,Pedestrian,Minor,Storm,Dry,Mechanical Failure,42,Female,2,,14.573005,121.03586,2025-03-01 18:23:00,6 PM,Saturday,March,True,41-60
MMTI-2025-0624,Pasig,Katipunan Ave,Car,Collision,Unknown,Clear,Unknown,Unknown,38,Female,2,30000,14.599967,120.991157,2025-03-06 16:42:00,4 PM,Thursday,March,False,26-40
MMTI-2025-0625,Quezon City,Katipunan Ave,Bus,Side-swipe,Unknown,Rain,Dry,Reckless Driving,63,Female,0,29500,14.599005,121.040828,2025-11-04 09:09:00,9 AM,Tuesday,November,False,Senior
MMTI-2025-0626,Marikina,Commonwealth Ave,Taxi,Rear-end,Major,Rain,Dry,Drunk Driving,49,Female,2,86000,14.682475,120.931839,2025-07-12 01:51:00,1 AM,Saturday,July,True,41-60
MMTI-2025-0627,Marikina,Taft Ave,UV Express,Hit and Run,Fatal,Cloudy,Unknown,Distracted Driving,51,Male,2,91000,14.684613,121.040222,2025-01-12 17:25:00,5 PM,Sunday,January,True,41-60
MMTI-2025-0628,Pasig,Ortigas Ave,Taxi,Pedestrian,Minor,Rain,Slippery,Unknown,59,Female,4,19500,14.588377,120.996488,2025-10-08 12:06:00,12 PM,Wednesday,October,False,41-60
MMTI-2025-0629,Parañaque,EDSA,Bus,Pedestrian,Minor,Rain,Wet,Unknown,45,Female,0,14000,14.571117,120.994775,2025-03-16 06:13:00,6 AM,Sunday,March,True,41-60
MMTI-2025-0630,Marikina,Katipunan Ave,Truck,Rear-end,Unknown,Rain,Dry,Distracted Driving,33,Female,3,40500,14.637597,121.090911,2025-01-27 03:32:00,3 AM,Monday,January,False,26-40
MMTI-2025-0631,Makati,Aurora Blvd,Taxi,Hit and Run,Fatal,Rain,Unknown,Traffic Violation,18,Male,0,12500,14.52441,121.028282,2025-12-01 23:24:00,11 PM,Monday,December,False,18-25
MMTI-2025-0632,Makati,Katipunan Ave,Jeepney,Hit and Run,Fatal,Rain,Dry,Drunk Driving,42,Female,0,91500,14.586731,121.014285,2025-09-18 07:01:00,7 AM,Thursday,September,False,41-60
MMTI-2025-0633,Quezon City,Commonwealth Ave,Truck,Collision,Unknown,Clear,Unknown,Unknown,22,Male,1,86000,14.67952,120.936133,2025-02-20 10:04:00,10 AM,Thursday,February,False,18-25
MMTI-2025-0634,Manila,España Blvd,Truck,Side-swipe,Minor,Clear,Wet,Mechanical Failure,59,Female,0,73500,14.551352,121.050614,2025-11-03 22:11:00,10 PM,Monday,November,False,41-60
MMTI-2025-0635,San Juan,Ortigas Ave,Jeepney,Rear-end,Unknown,Rain,Dry,Mechanical Failure,37,Male,4,39500,14.631832,120.988984,2025-02-13 03:32:00,3 AM,Thursday,February,False,26-40
MMTI-2025-0636,Marikina,España Blvd,Bus,Pedestrian,Unknown,Clear,Wet,Distracted Driving,60,Male,1,6500,14.537615,120.959942,2025-10-23 15:44:00,3 PM,Thursday,October,False,41-60
MMTI-2025-0637,Quezon City,Quezon Ave,Jeepney,Side-swipe,Fatal,Rain,Unknown,Unknown,22,Male,2,50500,14.629954,120.932664,2025-04-21 04:38:00,4 AM,Monday,April,False,18-25
MMTI-2025-0638,Malabon,Commonwealth Ave,Jeepney,Rear-end,Minor,Rain,Slippery,Mechanical Failure,63,Male,4,86000,14.629554,121.002285,2025-08-22 02:16:00,2 AM,Friday,August,False,Senior
MMTI-2025-0639,Pasig,Ortigas Ave,Taxi,Hit and Run,Unknown,Clear,Unknown,Mechanical Failure,22,Male,0,70000,14.521998,121.009674,2025-03-25 13:52:00,1 PM,Tuesday,March,False,18-25
MMTI-2025-0640,Makati,Ortigas Ave,Bus,Side-swipe,Major,Rain,Slippery,Overspeeding,24,Female,1,50000,14.690357,121.056547,2025-02-03 10:40:00,10 AM,Monday,February,False,18-25
MMTI-2025-0641,San Juan,Katipunan Ave,Taxi,Hit and Run,Minor,Clear,Slippery,Reckless Driving,53,Male,4,14500,14.679314,120.934149,2025-03-05 05:33:00,5 AM,Wednesday,March,False,41-60
MMTI-2025-0642,Quezon City,España Blvd,Jeepney,Hit and Run,Unknown,Clear,Wet,Reckless Driving,18,Female,0,18000,14.528534,121.013512,2025-07-19 05:22:00,5 AM,Saturday,July,True,18-25
MMTI-2025-0643,Las Piñas,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Unknown,Drunk Driving,46,Male,3,66000,14.557364,121.090523,2025-05-17 01:58:00,1 AM,Saturday,May,True,41-60
MMTI-2025-0644,Caloocan,Roxas Blvd,UV Express,Collision,Fatal,Cloudy,Slippery,Distracted Driving,58,Male,0,95000,14.548007,120.918727,2025-09-24 22:56:00,10 PM,Wednesday,September,False,41-60
MMTI-2025-0645,San Juan,España Blvd,Truck,Collision,Unknown,Rain,Unknown,Drunk Driving,48,Female,4,89500,14.699591,121.077616,2025-10-22 01:05:00,1 AM,Wednesday,October,False,41-60
MMTI-2025-0646,Manila,Katipunan Ave,Car,Collision,Unknown,Rain,Unknown,Traffic Violation,33,Male,4,59000,14.692929,121.034904,2025-12-24 03:25:00,3 AM,Wednesday,December,False,26-40
MMTI-2025-0647,Makati,Ortigas Ave,Taxi,Rear-end,Unknown,Storm,Dry,Unknown,49,Female,1,49500,14.693946,120.967592,2025-09-26 07:11:00,7 AM,Friday,September,False,41-60
MMTI-2025-0648,Quezon City,C5,Bus,Side-swipe,Unknown,Storm,Slippery,Mechanical Failure,18,Female,1,41000,14.685822,121.091827,2025-12-14 07:53:00,7 AM,Sunday,December,True,18-25
MMTI-2025-0649,Valenzuela,Katipunan Ave,Taxi,Hit and Run,Minor,Storm,Dry,Unknown,39,Male,2,15500,14.501031,121.078039,2025-09-21 01:59:00,1 AM,Sunday,September,True,26-40
