incident_id,city,road_name,vehicle_type,accident_type,severity,weather_condition,road_condition,cause,driver_age,driver_gender,injury_count,damage_cost_php,latitude,longitude,datetime
MMTI-2025-0564,Pasig,Aurora Blvd,Car,Rear-end,Major,Clear,Dry,Drunk Driving,37,Female,4.0,85000.0,14.650874727007364,120.96223764804552,2025-08-04 15:46:00
MMTI-2025-0565,Pateros,Roxas Blvd,Jeepney,Side-swipe,Fatal,Storm,Dry,Drunk Driving,21,Female,4.0,73500.0,14.671740441105674,120.98441222808334,2025-10-05 04:09:00
MMTI-2025-0566,Parañaque,C5,Bus,Rear-end,Unknown,Rain,Unknown,Traffic Violation,55,Male,4.0,40000.0,14.583739057672949,120.93245599732526,2025-04-11 06:40:00
MMTI-2025-0567,Caloocan,EDSA,UV Express,Rear-end,Major,Cloudy,Unknown,Mechanical Failure,33,Female,0.0,,14.690517645798106,120.96630302191863,2025-08-21 01:31:00
MMTI-2025-0568,Pasay,EDSA,Bus,Collision,Minor,Storm,Dry,Distracted Driving,27,Male,3.0,26500.0,14.626266915478835,121.08254175300232,2025-07-12 06:25:00
MMTI-2025-0569,Parañaque,Quezon Ave,Bus,Rear-end,Major,Storm,Wet,Traffic Violation,53,Female,1.0,27000.0,14.50429840561163,121.06857628414302,2025-07-04 01:01:00
MMTI-2025-0570,Pasig,Taft Ave,UV Express,Collision,Fatal,Rain,Slippery,Unknown,33,Male,2.0,86500.0,14.5342719613629,121.00538534816668,2025-02-21 00:53:00
MMTI-2025-0571,Makati,C5,Car,Rear-end,Major,Rain,Unknown,Unknown,62,Male,2.0,78500.0,14.58590803291944,121.02722858972037,2025-11-16 13:56:00
MMTI-2025-0572,Parañaque,España Blvd,Bus,Rear-end,Fatal,Rain,Dry,Reckless Driving,26,Female,1.0,95000.0,14.51628154037098,120.99413345872014,2025-01-24 19:37:00
MMTI-2025-0573,Pasay,España Blvd,Truck,Pedestrian,Fatal,Cloudy,Unknown,Unknown,29,Male,0.0,49500.0,14.605095134220289,120.99665941106626,2025-12-06 19:04:00
MMTI-2025-0574,Makati,Taft Ave,UV Express,Pedestrian,Minor,Rain,Wet,Mechanical Failure,46,Female,3.0,29500.0,14.561199807263945,121.07774178590935,2025-09-11 15:17:00
MMTI-2025-0575,Las Piñas,Roxas Blvd,Jeepney,Collision,Major,Clear,Slippery,Unknown,51,Male,1.0,76500.0,14.50822858432718,121.00245241764355,2025-10-20 05:59:00
MMTI-2025-0576,Valenzuela,Taft Ave,Truck,Side-swipe,Unknown,Storm,Slippery,Unknown,19,Female,3.0,31500.0,14.55312497562968,120.91517768853768,2025-06-22 13:28:00
MMTI-2025-0577,Manila,España Blvd,Jeepney,Collision,Fatal,Rain,Dry,Distracted Driving,22,Male,0.0,71500.0,14.540061319371697,120.93932926457391,2025-02-12 09:53:00
MMTI-2025-0578,Mandaluyong,Quezon Ave,UV Express,Pedestrian,Major,Rain,Unknown,Reckless Driving,18,Male,2.0,46000.0,14.65662565081841,120.98076222828898,2025-06-18 08:19:00
MMTI-2025-0579,Manila,Aurora Blvd,UV Express,Pedestrian,Major,Cloudy,Wet,Mechanical Failure,64,Female,3.0,31500.0,14.603165070097154,121.05719492964838,2025-07-27 18:48:00
MMTI-2025-0580,Valenzuela,Ortigas Ave,Taxi,Collision,Fatal,Rain,Unknown,Unknown,31,Female,3.0,73000.0,14.50602081473872,120.92779004510868,2025-08-28 23:52:00
MMTI-2025-0581,Manila,Aurora Blvd,Taxi,Side-swipe,Fatal,Rain,Unknown,Unknown,61,Female,0.0,70500.0,14.559927441665648,121.017391017114,2025-03-07 09:47:00
MMTI-2025-0582,Pasig,Commonwealth Ave,Bus,Pedestrian,Unknown,Clear,Unknown,Unknown,42,Female,3.0,10000.0,14.606898116151145,120.93766773562844,2025-10-18 01:59:00
MMTI-2025-0583,Valenzuela,Roxas Blvd,Motorcycle,Rear-end,Minor,Rain,Unknown,Drunk Driving,20,Female,0.0,25500.0,14.539799746974545,121.0822690620467,2025-02-25 10:36:00
MMTI-2025-0584,Caloocan,Roxas Blvd,UV Express,Pedestrian,Minor,Cloudy,Dry,Traffic Violation,51,Male,1.0,43500.0,14.671941469475348,120.98217224686012,2025-07-17 09:13:00
MMTI-2025-0585,Quezon City,Taft Ave,Truck,Collision,Unknown,Rain,Wet,Mechanical Failure,37,Female,0.0,87000.0,14.5949560048562,121.02074188973768,2025-03-22 03:08:00
MMTI-2025-0586,Manila,Aurora Blvd,Bus,Rear-end,Minor,Rain,Unknown,Distracted Driving,,Female,4.0,33500.0,14.605171300960915,121.08206050778811,2025-06-08 18:12:00
MMTI-2025-0587,Makati,EDSA,UV Express,Collision,Fatal,Rain,Unknown,Traffic Violation,62,Male,3.0,80000.0,14.664685921087838,121.06996877815594,2025-09-09 14:29:00
MMTI-2025-0588,Pasig,Taft Ave,Truck,Hit and Run,Major,Rain,Unknown,Distracted Driving,43,Male,1.0,22000.0,14.554755255404944,121.02561664065382,2025-08-01 07:11:00
MMTI-2025-0589,Makati,Quezon Ave,Truck,Hit and Run,Unknown,Clear,Slippery,Distracted Driving,66,Male,4.0,,14.655902128407378,120.98201921351394,2025-05-30 21:58:00
MMTI-2025-0590,Manila,EDSA,Truck,Collision,Minor,Rain,Unknown,Unknown,39,Female,1.0,52500.0,14.507554931954648,120.9501211466114,2025-03-26 08:13:00
MMTI-2025-0591,Valenzuela,Aurora Blvd,Truck,Collision,Minor,Clear,Wet,Unknown,26,Female,2.0,22500.0,14.53411781912818,120.90361322553008,2025-12-30 04:20:00
MMTI-2025-0592,Taguig,España Blvd,UV Express,Hit and Run,Major,Clear,Dry,Reckless Driving,27,Female,2.0,24500.0,14.543334486655016,120.90688896908269,2025-02-21 05:18:00
MMTI-2025-0593,Valenzuela,EDSA,Taxi,Pedestrian,Minor,Cloudy,Slippery,Unknown,21,Male,0.0,,14.575479106258026,120.94034761030797,2025-12-12 17:13:00
MMTI-2025-0594,Caloocan,Quezon Ave,Motorcycle,Collision,Unknown,Clear,Dry,Traffic Violation,,Female,0.0,87500.0,14.512634297043933,121.09174905103788,2025-05-08 11:58:00
MMTI-2025-0595,Pasay,EDSA,Truck,Pedestrian,Minor,Storm,Slippery,Mechanical Failure,57,Female,4.0,52500.0,14.68778464559895,120.92416079227986,2025-02-19 21:10:00
MMTI-2025-0596,Marikina,Commonwealth Ave,Motorcycle,Hit and Run,Fatal,Clear,Unknown,Mechanical Failure,47,Female,0.0,86000.0,14.663016978321162,121.02998899910438,2025-04-20 03:22:00
MMTI-2025-0597,Parañaque,Taft Ave,Bus,Pedestrian,Unknown,Clear,Unknown,Drunk Driving,34,Male,4.0,43500.0,14.69628317897152,121.03926307318892,2025-07-08 01:04:00
MMTI-2025-0598,Marikina,Commonwealth Ave,UV Express,Side-swipe,Unknown,Clear,Slippery,Overspeeding,56,Female,3.0,67000.0,14.628118390950284,120.94648509547623,2025-12-14 22:08:00
MMTI-2025-0599,Caloocan,EDSA,Jeepney,Collision,Fatal,Rain,Unknown,Mechanical Failure,57,Male,0.0,19500.0,14.57490472569872,120.95932294607462,2025-10-28 22:00:00
MMTI-2025-0600,Quezon City,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Slippery,Drunk Driving,35,Male,0.0,99000.0,14.507921495319714,121.05835595425602,2025-03-19 12:13:00
MMTI-2025-0601,San Juan,EDSA,Car,Side-swipe,Fatal,Rain,Wet,Overspeeding,60,Female,0.0,91000.0,14.643900443944997,121.02161263953552,2025-08-01 20:52:00
MMTI-2025-0602,Pasay,Aurora Blvd,UV Express,Collision,Minor,Cloudy,Dry,Mechanical Failure,21,Female,1.0,18000.0,14.5183518784846,121.01852613024242,2025-07-15 16:20:00
MMTI-2025-0603,Makati,Taft Ave,UV Express,Hit and Run,Fatal,Rain,Wet,Mechanical Failure,45,Female,4.0,33500.0,14.560620141454567,121.01528436608356,2025-04-15 07:32:00
MMTI-2025-0604,Pateros,C5,Bus,Hit and Run,Unknown,Rain,Unknown,Unknown,45,Female,1.0,63500.0,14.503962215426458,120.9762838623336,2025-11-22 06:17:00
MMTI-2025-0605,Quezon City,Commonwealth Ave,Jeepney,Rear-end,Fatal,Cloudy,Unknown,Reckless Driving,47,Male,3.0,73500.0,14.621205071331328,120.91438792993613,2025-02-12 09:38:00
MMTI-2025-0606,Parañaque,Commonwealth Ave,Car,Collision,Minor,Clear,Slippery,Unknown,43,Female,3.0,97000.0,14.574628979539929,120.99791022286983,2025-03-11 22:30:00
MMTI-2025-0607,Malabon,EDSA,Motorcycle,Hit and Run,Unknown,Rain,Wet,Unknown,34,Male,4.0,92500.0,14.59772436862436,121.0376978790286,2025-11-25 18:04:00
MMTI-2025-0608,Navotas,Taft Ave,UV Express,Rear-end,Major,Cloudy,Dry,Traffic Violation,58,Male,0.0,87000.0,14.629066707414216,120.95226613969422,2025-12-23 01:41:00
MMTI-2025-0609,Mandaluyong,Quezon Ave,Jeepney,Pedestrian,Major,Clear,Dry,Distracted Driving,59,Female,3.0,92000.0,14.617232085725885,121.08019912999922,2025-08-22 21:09:00
MMTI-2025-0610,Malabon,Commonwealth Ave,Taxi,Hit and Run,Fatal,Rain,Slippery,Unknown,55,Male,0.0,54500.0,14.650492450410724,121.08486411828945,2025-09-23 06:56:00
MMTI-2025-0611,Makati,Ortigas Ave,Taxi,Rear-end,Fatal,Rain,Wet,Unknown,62,Male,0.0,23500.0,14.663277875619714,120.90031571551692,2025-02-15 03:40:00
MMTI-2025-0612,Manila,Taft Ave,UV Express,Side-swipe,Unknown,Rain,Wet,Traffic Violation,29,Female,1.0,64000.0,14.536396866295656,121.08969666229224,2025-02-05 22:26:00
MMTI-2025-0613,Parañaque,Commonwealth Ave,Car,Collision,Major,Rain,Slippery,Unknown,46,Male,0.0,23000.0,14.515961960394868,120.9171414127614,2025-08-19 18:52:00
MMTI-2025-0614,Marikina,EDSA,Jeepney,Rear-end,Unknown,Cloudy,Dry,Overspeeding,21,Male,0.0,87000.0,14.61648908971132,121.09752376681844,2025-03-05 08:04:00
MMTI-2025-0615,Manila,Taft Ave,Jeepney,Pedestrian,Fatal,Cloudy,Unknown,Traffic Violation,56,Female,2.0,49000.0,14.636371999815331,120.96861549019732,2025-02-19 06:33:00
MMTI-2025-0616,Navotas,Taft Ave,Jeepney,Collision,Fatal,Storm,Dry,Overspeeding,47,Female,0.0,19500.0,14.505136085453492,120.92457890789063,2025-06-11 07:23:00
MMTI-2025-0617,Caloocan,Ortigas Ave,Truck,Pedestrian,Unknown,Clear,Unknown,Mechanical Failure,18,Male,0.0,83000.0,14.57204112242674,120.90915085668804,2025-09-29 08:44:00
MMTI-2025-0618,Caloocan,Katipunan Ave,Truck,Hit and Run,Unknown,Clear,Slippery,Unknown,48,Male,0.0,51000.0,14.558772594641407,120.93901539103976,2025-06-16 21:28:00
MMTI-2025-0619,Makati,España Blvd,Motorcycle,Rear-end,Unknown,Clear,Slippery,Unknown,28,Female,0.0,63500.0,14.632528422088429,120.9481803227117,2025-03-15 16:56:00
MMTI-2025-0620,Makati,C5,Truck,Collision,Major,Storm,Unknown,Reckless Driving,32,Male,0.0,62500.0,14.690300775911677,121.034120254402,2025-04-19 05:48:00
MMTI-2025-0621,Quezon City,Aurora Blvd,Motorcycle,Side-swipe,Major,Clear,Unknown,Distracted Driving,59,Male,3.0,93500.0,14.648593563938144,121.04500561711438,2025-12-07 04:59:00
MMTI-2025-0622,Quezon City,Taft Ave,Taxi,Rear-end,Major,Storm,Dry,Reckless Driving,23,Male,0.0,45500.0,14.648116243768037,121.08744213013075,2025-12-01 20:50:00
MMTI-2025-0623,Pasig,Ortigas Ave,Truck,Pedestrian,Minor,Storm,Dry,Mechanical Failure,42,Female,2.0,,14.573004768487094,121.03586043407608,2025-03-01 18:23:00
MMTI-2025-0624,Pasig,Katipunan Ave,Car,Collision,Unknown,Clear,Unknown,Unknown,38,Female,2.0,30000.0,14.59996653300521,120.9911569061092,2025-03-06 16:42:00
MMTI-2025-0625,Quezon City,Katipunan Ave,Bus,Side-swipe,Unknown,Rain,Dry,Reckless Driving,63,Female,0.0,29500.0,14.599005105035744,121.04082809532656,2025-11-04 09:09:00
MMTI-2025-0626,Marikina,Commonwealth Ave,Taxi,Rear-end,Major,Rain,Dry,Drunk Driving,49,Female,2.0,86000.0,14.682475274575529,120.93183864502768,2025-07-12 01:51:00
MMTI-2025-0627,Marikina,Taft Ave,UV Express,Hit and Run,Fatal,Cloudy,Unknown,Distracted Driving,51,Male,2.0,91000.0,14.684612757258254,121.04022173413075,2025-01-12 17:25:00
MMTI-2025-0628,Pasig,Ortigas Ave,Taxi,Pedestrian,Minor,Rain,Slippery,Unknown,59,Female,4.0,19500.0,14.588376748108798,120.99648834361298,2025-10-08 12:06:00
MMTI-2025-0629,Parañaque,EDSA,Bus,Pedestrian,Minor,Rain,Wet,Unknown,45,Female,0.0,14000.0,14.57111677076542,120.99477515098398,2025-03-16 06:13:00
MMTI-2025-0630,Marikina,Katipunan Ave,Truck,Rear-end,Unknown,Rain,Dry,Distracted Driving,33,Female,3.0,40500.0,14.637596821183198,121.09091107274963,2025-01-27 03:32:00
MMTI-2025-0631,Makati,Aurora Blvd,Taxi,Hit and Run,Fatal,Rain,Unknown,Traffic Violation,18,Male,0.0,12500.0,14.52441031260672,121.02828186552048,2025-12-01 23:24:00
MMTI-2025-0632,Makati,Katipunan Ave,Jeepney,Hit and Run,Fatal,Rain,Dry,Drunk Driving,42,Female,0.0,91500.0,14.586731295732204,121.0142846198756,2025-09-18 07:01:00
MMTI-2025-0633,Quezon City,Commonwealth Ave,Truck,Collision,Unknown,Clear,Unknown,Unknown,22,Male,1.0,86000.0,14.679520459647962,120.93613283464612,2025-02-20 10:04:00
MMTI-2025-0634,Manila,España Blvd,Truck,Side-swipe,Minor,Clear,Wet,Mechanical Failure,59,Female,0.0,73500.0,14.551352096872703,121.0506137460992,2025-11-03 22:11:00
MMTI-2025-0635,San Juan,Ortigas Ave,Jeepney,Rear-end,Unknown,Rain,Dry,Mechanical Failure,37,Male,4.0,39500.0,14.631831515631232,120.98898405751564,2025-02-13 03:32:00
MMTI-2025-0636,Marikina,España Blvd,Bus,Pedestrian,Unknown,Clear,Wet,Distracted Driving,60,Male,1.0,6500.0,14.537614730211596,120.95994184591784,2025-10-23 15:44:00
MMTI-2025-0637,Quezon City,Quezon Ave,Jeepney,Side-swipe,Fatal,Rain,Unknown,Unknown,22,Male,2.0,50500.0,14.629953788077325,120.93266387492427,2025-04-21 04:38:00
MMTI-2025-0638,Malabon,Commonwealth Ave,Jeepney,Rear-end,Minor,Rain,Slippery,Mechanical Failure,63,Male,4.0,86000.0,14.629554222256704,121.00228548885129,2025-08-22 02:16:00
MMTI-2025-0639,Pasig,Ortigas Ave,Taxi,Hit and Run,Unknown,Clear,Unknown,Mechanical Failure,22,Male,0.0,70000.0,14.52199802649614,121.00967375696716,2025-03-25 13:52:00
MMTI-2025-0640,Makati,Ortigas Ave,Bus,Side-swipe,Major,Rain,Slippery,Overspeeding,24,Female,1.0,50000.0,14.690356572128836,121.0565467237318,2025-02-03 10:40:00
MMTI-2025-0641,San Juan,Katipunan Ave,Taxi,Hit and Run,Minor,Clear,Slippery,Reckless Driving,53,Male,4.0,14500.0,14.679314048659746,120.93414948332013,2025-03-05 05:33:00
MMTI-2025-0642,Quezon City,España Blvd,Jeepney,Hit and Run,Unknown,Clear,Wet,Reckless Driving,18,Female,0.0,18000.0,14.528534028498532,121.01351215501938,2025-07-19 05:22:00
MMTI-2025-0643,Las Piñas,Quezon Ave,UV Express,Pedestrian,Unknown,Rain,Unknown,Drunk Driving,46,Male,3.0,66000.0,14.557363932245703,121.09052326444947,2025-05-17 01:58:00
MMTI-2025-0644,Caloocan,Roxas Blvd,UV Express,Collision,Fatal,Cloudy,Slippery,Distracted Driving,58,Male,0.0,95000.0,14.548007348097665,120.91872672165202,2025-09-24 22:56:00
MMTI-2025-0645,San Juan,España Blvd,Truck,Collision,Unknown,Rain,Unknown,Drunk Driving,48,Female,4.0,89500.0,14.699590885157546,121.07761610676708,2025-10-22 01:05:00
MMTI-2025-0646,Manila,Katipunan Ave,Car,Collision,Unknown,Rain,Unknown,Traffic Violation,33,Male,4.0,59000.0,14.69292947675069,121.03490443368284,2025-12-24 03:25:00
MMTI-2025-0647,Makati,Ortigas Ave,Taxi,Rear-end,Unknown,Storm,Dry,Unknown,49,Female,1.0,49500.0,14.693945680727412,120.96759171920128,2025-09-26 07:11:00
MMTI-2025-0648,Quezon City,C5,Bus,Side-swipe,Unknown,Storm,Slippery,Mechanical Failure,18,Female,1.0,41000.0,14.685821801324357,121.09182698822464,2025-12-14 07:53:00
MMTI-2025-0649,Valenzuela,Katipunan Ave,Taxi,Hit and Run,Minor,Storm,Dry,Unknown,39,Male,2.0,15500.0,14.501030882224024,121.07803925532464,2025-09-21 01:59:00
MMTI-2025-0650,Manila,C5,Truck,Hit and Run,Major,Clear,Unknown,Drunk Driving,44,Male,3.0,2500.0,14.531126080109846,121.03132668919882,2025-04-06 12:22:00
MMTI-2025-0651,Las Piñas,Roxas Blvd,Bus,Hit and Run,Major,Clear,Slippery,Distracted Driving,46,Female,1.0,19500.0,14.570747555415467,120.98679203093918,2025-04-26 15:25:00
MMTI-2025-0652,Taguig,Quezon Ave,Bus,Collision,Major,Cloudy,Unknown,Traffic Violation,20,Female,0.0,27000.0,14.689675167917157,121.09193977067656,2025-07-03 22:12:00
MMTI-2025-0653,Pateros,España Blvd,Truck,Rear-end,Fatal,Cloudy,Unknown,Unknown,26,Male,0.0,4500.0,14.525224715703043,120.96882411018017,2025-05-17 03:26:00
MMTI-2025-0654,Quezon City,Ortigas Ave,Truck,Pedestrian,Minor,Cloudy,Unknown,Reckless Driving,36,Female,0.0,99000.0,14.58579038716517,121.02352263205124,2025-01-07 21:15:00
MMTI-2025-0655,Mandaluyong,C5,Taxi,Side-swipe,Major,Rain,Unknown,Mechanical Failure,48,Male,0.0,95000.0,14.600466788725704,120.93623764990072,2025-09-19 05:15:00
MMTI-2025-0656,Pasig,Quezon Ave,Motorcycle,Rear-end,Unknown,Clear,Slippery,Mechanical Failure,27,Female,0.0,80500.0,14.539928698675238,121.07287002213442,2025-10-30 20:40:00
MMTI-2025-0657,San Juan,Quezon Ave,Car,Side-swipe,Unknown,Cloudy,Dry,Unknown,59,Male,2.0,16000.0,14.553849217837415,120.95611118814796,2025-07-14 13:33:00
MMTI-2025-0658,Caloocan,Ortigas Ave,Motorcycle,Rear-end,Minor,Clear,Dry,Traffic Violation,31,Male,3.0,37500.0,14.681696394989672,120.92015233998136,2025-06-29 22:26:00
MMTI-2025-0659,Las Piñas,Ortigas Ave,Bus,Collision,Minor,Rain,Dry,Drunk Driving,39,Male,0.0,48000.0,14.648586403993976,121.01778221507202,2025-04-05 08:31:00
MMTI-2025-0660,Mandaluyong,Quezon Ave,Jeepney,Hit and Run,Minor,Clear,Wet,Distracted Driving,20,Female,1.0,92000.0,14.589153960236162,120.91972748201324,2025-11-06 11:15:00
MMTI-2025-0661,San Juan,Aurora Blvd,Taxi,Rear-end,Unknown,Rain,Wet,Overspeeding,26,Female,3.0,72000.0,14.642320625860282,121.07831733059449,2025-10-07 19:21:00
MMTI-2025-0662,Las Piñas,Aurora Blvd,UV Express,Collision,Unknown,Clear,Unknown,Unknown,51,Male,1.0,78500.0,14.55482972815142,121.093497388257,2025-10-14 11:57:00
MMTI-2025-0663,Quezon City,Quezon Ave,UV Express,Hit and Run,Unknown,Rain,Unknown,Distracted Driving,28,Female,4.0,51000.0,14.612499718039292,120.97804938018449,2025-05-29 01:36:00
MMTI-2025-0664,Pasay,EDSA,Car,Pedestrian,Major,Clear,Dry,Unknown,50,Male,2.0,30000.0,14.55927273736634,120.95370293043877,2025-11-07 08:13:00
MMTI-2025-0665,Quezon City,España Blvd,Car,Side-swipe,Minor,Rain,Wet,Reckless Driving,26,Male,0.0,84000.0,14.696004732324194,121.09790725383672,2025-03-02 05:14:00
MMTI-2025-0666,Manila,Ortigas Ave,UV Express,Pedestrian,Fatal,Storm,Dry,Reckless Driving,64,Female,3.0,80000.0,14.558979067690126,121.09705225684831,2025-04-18 17:07:00
MMTI-2025-0667,Las Piñas,Quezon Ave,UV Express,Side-swipe,Major,Storm,Dry,Distracted Driving,64,Female,0.0,34500.0,14.674005157688605,121.02686110824996,2025-11-17 00:52:00
MMTI-2025-0668,Valenzuela,Quezon Ave,Bus,Side-swipe,Major,Clear,Unknown,Drunk Driving,46,Female,0.0,94500.0,14.586780712557792,120.92966683790412,2025-10-10 06:52:00
MMTI-2025-0669,Pasay,Aurora Blvd,Car,Rear-end,Major,Clear,Unknown,Drunk Driving,59,Male,0.0,41500.0,14.532583729751783,120.93554685386644,2025-09-03 02:31:00
MMTI-2025-0670,Parañaque,C5,Car,Collision,Unknown,Rain,Unknown,Unknown,24,Female,0.0,98000.0,14.661598545330447,121.02065870329696,2025-07-21 21:38:00
MMTI-2025-0671,Taguig,EDSA,Taxi,Collision,Major,Rain,Dry,Reckless Driving,27,Male,0.0,15500.0,14.608474033677776,121.0636510719931,2025-07-13 12:01:00
MMTI-2025-0672,Pasig,Aurora Blvd,Taxi,Pedestrian,Unknown,Rain,Slippery,Traffic Violation,48,Female,1.0,9000.0,14.608705287712874,120.9534913281016,2025-12-29 02:12:00
MMTI-2025-0673,Quezon City,C5,Jeepney,Side-swipe,Minor,Clear,Unknown,Drunk Driving,18,Female,0.0,31000.0,14.585427086629544,120.9294753020306,2025-10-06 03:01:00
MMTI-2025-0674,Navotas,C5,Truck,Rear-end,Minor,Rain,Dry,Reckless Driving,40,Male,4.0,44500.0,14.523670194090148,121.08466392148242,2025-12-02 09:14:00
MMTI-2025-0675,Pasig,Commonwealth Ave,Truck,Pedestrian,Fatal,Clear,Wet,Unknown,27,Male,4.0,38500.0,14.569677136652771,120.92078451256616,2025-02-13 01:38:00
MMTI-2025-0676,Mandaluyong,C5,Taxi,Collision,Major,Rain,Wet,Traffic Violation,27,Female,3.0,94000.0,14.659370147862354,121.0952678493834,2025-09-13 21:23:00
MMTI-2025-0677,Malabon,Roxas Blvd,Car,Collision,Fatal,Rain,Wet,Unknown,40,Male,3.0,56000.0,14.59625771000001,121.09456977309875,2025-02-04 03:36:00
MMTI-2025-0678,Pasig,Quezon Ave,Truck,Hit and Run,Unknown,Cloudy,Unknown,Unknown,52,Female,3.0,12500.0,14.616192787460864,120.98436815221152,2025-11-05 20:21:00
MMTI-2025-0679,Caloocan,C5,Car,Side-swipe,Minor,Rain,Dry,Traffic Violation,53,Female,1.0,16000.0,14.511915477978231,120.96986950689684,2025-10-23 22:51:00
MMTI-2025-0680,Pasig,España Blvd,Truck,Rear-end,Major,Rain,Dry,Drunk Driving,25,Female,3.0,95500.0,14.50526937648076,121.09298263851512,2025-03-13 09:29:00
MMTI-2025-0681,Taguig,Katipunan Ave,Motorcycle,Hit and Run,Unknown,Rain,Dry,Drunk Driving,41,Female,0.0,33000.0,14.515413059312817,121.01383663092712,2025-07-10 01:44:00
MMTI-2025-0682,Pasay,Aurora Blvd,UV Express,Rear-end,Unknown,Rain,Slippery,Unknown,44,Male,3.0,84500.0,14.639049404879229,120.95735381411204,2025-08-02 04:48:00
MMTI-2025-0683,Quezon City,Katipunan Ave,Taxi,Rear-end,Unknown,Rain,Dry,Unknown,45,Female,4.0,93000.0,14.665903646138393,121.08383004601608,2025-03-21 01:56:00
MMTI-2025-0684,Caloocan,Taft Ave,Car,Side-swipe,Minor,Clear,Unknown,Drunk Driving,65,Female,3.0,81000.0,14.51119936439232,120.97845819172814,2025-09-14 09:45:00
MMTI-2025-0685,Makati,Aurora Blvd,Truck,Side-swipe,Unknown,Cloudy,Wet,Overspeeding,69,Male,0.0,56000.0,14.53894611786294,120.92168017641366,2025-10-14 19:53:00
MMTI-2025-0686,Marikina,EDSA,Car,Side-swipe,Major,Clear,Dry,Distracted Driving,31,Male,2.0,26000.0,14.610338275435158,121.02767779220522,2025-02-09 11:38:00
MMTI-2025-0687,Makati,Katipunan Ave,Jeepney,Collision,Unknown,Cloudy,Dry,Overspeeding,38,Male,2.0,3000.0,14.696108325357212,121.05033588600516,2025-01-17 07:17:00
MMTI-2025-0688,Marikina,Taft Ave,UV Express,Side-swipe,Major,Rain,Dry,Traffic Violation,44,Male,4.0,21000.0,14.50473706213709,121.05921385941224,2025-07-23 16:12:00
MMTI-2025-0689,Quezon City,Roxas Blvd,Car,Rear-end,Unknown,Clear,Dry,Mechanical Failure,31,Female,0.0,22500.0,14.69868332589219,121.00032398330616,2025-09-02 18:55:00
MMTI-2025-0690,Marikina,Aurora Blvd,Taxi,Rear-end,Fatal,Storm,Slippery,Unknown,20,Female,1.0,28500.0,14.699401899591663,121.02137540888042,2025-11-08 20:33:00
MMTI-2025-0691,Pateros,C5,Taxi,Collision,Major,Storm,Unknown,Distracted Driving,49,Male,3.0,42000.0,14.533943527838671,120.95912163579683,2025-03-20 18:40:00
MMTI-2025-0692,Las Piñas,Ortigas Ave,Motorcycle,Collision,Major,Rain,Unknown,Reckless Driving,48,Male,3.0,85000.0,14.684832154423663,121.08796589393016,2025-02-04 08:36:00
MMTI-2025-0693,Las Piñas,Roxas Blvd,Truck,Hit and Run,Unknown,Rain,Wet,Unknown,41,Male,2.0,12500.0,14.636440179367654,121.00118848599509,2025-10-19 15:02:00
MMTI-2025-0694,Pasig,EDSA,UV Express,Rear-end,Unknown,Clear,Wet,Distracted Driving,36,Female,1.0,74500.0,14.579856084069355,120.91459573540548,2025-05-15 21:02:00
MMTI-2025-0695,Makati,Ortigas Ave,Truck,Hit and Run,Unknown,Cloudy,Dry,Distracted Driving,29,Male,3.0,,14.586622879206343,120.98030409414876,2025-07-18 14:42:00
MMTI-2025-0696,Pasig,Aurora Blvd,Car,Hit and Run,Minor,Storm,Unknown,Overspeeding,52,Female,3.0,20500.0,14.628043276389644,120.96403732384476,2025-02-03 10:21:00
MMTI-2025-0697,Navotas,EDSA,Taxi,Side-swipe,Unknown,Cloudy,Wet,Overspeeding,31,Male,0.0,56000.0,14.55396962203394,121.02713745858684,2025-01-17 19:49:00
MMTI-2025-0698,Mandaluyong,Taft Ave,Motorcycle,Side-swipe,Unknown,Cloudy,Unknown,Mechanical Failure,60,Male,1.0,8500.0,14.518488252006406,121.08032834742744,2025-02-12 04:04:00
MMTI-2025-0699,Parañaque,Ortigas Ave,Truck,Hit and Run,Unknown,Clear,Wet,Unknown,40,Female,0.0,73500.0,14.65661447479394,121.01942572772288,2025-06-25 09:10:00
MMTI-2025-0700,Makati,Katipunan Ave,Car,Side-swipe,Fatal,Clear,Wet,Unknown,27,Female,2.0,16500.0,14.658403363779152,121.0347890621519,2025-02-09 23:42:00
MMTI-2025-0701,Manila,Aurora Blvd,Taxi,Rear-end,Unknown,Rain,Unknown,Distracted Driving,20,Female,0.0,26000.0,14.584035221780011,121.0092172455406,2025-05-15 16:46:00
MMTI-2025-0702,Parañaque,Ortigas Ave,Car,Rear-end,Unknown,Clear,Slippery,Traffic Violation,19,Male,2.0,66000.0,14.663810303610203,120.92494907036324,2025-03-27 19:24:00
MMTI-2025-0703,Malabon,Taft Ave,Bus,Side-swipe,Unknown,Cloudy,Unknown,Traffic Violation,25,Female,3.0,56500.0,14.574624297286414,121.0105507144256,2025-09-13 20:29:00
MMTI-2025-0704,Navotas,Roxas Blvd,Taxi,Hit and Run,Fatal,Rain,Unknown,Distracted Driving,23,Male,0.0,85000.0,14.503285298669724,121.0864993503858,2025-03-25 17:27:00
MMTI-2025-0705,Pasig,España Blvd,Motorcycle,Hit and Run,Unknown,Clear,Dry,Reckless Driving,44,Female,1.0,60000.0,14.610317582459867,120.92290022104318,2025-02-23 15:47:00
