Incident_ID,Date,Time,City,Road_Name,Vehicle_Type,Accident_Type,Severity,Weather_Condition,Road_Condition,Cause,Driver_Age,Driver_Gender,Injury_Count,Damage_Cost_PHP,Latitude,Longitude
MMTI-2025-0573,2025-12-06,19:04:00,Pasay,España Blvd,Truck,Pedestrian,Fatal,Cloudy,,,29.0,male,,49500.0,14.605095134220287,120.99665941106626
MMTI-2025-0574,2025-09-11,15:17:00,Makati ,Taft Ave,UV Express,Pedestrian,Minor,Rain,Wet,Mechanical Failure,46.0,Female,3.0,29500.0,14.561199807263945,121.07774178590937
MMTI-2025-0575,2025-10-20,05:59:00,Las Piñas,Roxas Blvd,Jeepney,Collision,Major,Clear,Slippery,,51.0,male,1.0,76500.0,14.508228584327181,121.00245241764357
MMTI-2025-0576,2025-06-22,13:28:00,Valenzuela,Taft Ave,Truck,Side-swipe,,Storm,Slippery,,19.0,Female,3.0,31500.0,14.553124975629679,120.91517768853768
MMTI-2025-0577,2025-02-12,09:53:00,manila,España Blvd,Jeepney,Collision,Fatal,Rain,Dry,Distracted Driving,22.0,male,0.0,71500.0,14.540061319371697,120.93932926457391
MMTI-2025-0578,2025-06-18,08:19:00,Mandaluyong,Quezon Ave,UV Express,Pedestrian,Major,RAIN,,Reckless Driving,18.0,male,2.0,46000.0,14.65662565081841,120.98076222828898
MMTI-2025-0579,2025-07-27,18:48:00,Manila,Aurora Blvd,UV Express,Pedestrian,Major,Cloudy,Wet,Mechanical Failure,64.0,Female,3.0,31500.0,14.603165070097154,121.05719492964838
MMTI-2025-0580,2025-08-28,23:52:00,Valenzuela,Ortigas Ave,Taxi,Collision,Fatal,Rain,,,31.0,FEMALE,3.0,73000.0,14.50602081473872,120.92779004510867
MMTI-2025-0581,2025-03-07,09:47:00,Manila,Aurora Blvd,Taxi,Side-swipe,Fatal,Rain,,,61.0,FEMALE,,70500.0,14.559927441665648,121.017391017114
MMTI-2025-0582,2025-10-18,01:59:00,Pasig,Commonwealth Ave,Bus,Pedestrian,, clear,,,42.0,Female,3.0,10000.0,14.606898116151145,120.93766773562845
MMTI-2025-0583,2025-02-25,10:36:00,Valenzuela,Roxas Blvd,Motorcycle,Rear-end,Minor,RAIN,,Drunk Driving,20.0,FEMALE,0.0,25500.0,14.539799746974545,121.0822690620467
MMTI-2025-0584,2025-07-17,09:13:00,Caloocan,Roxas Blvd,UV Express,Pedestrian,Minor,Cloudy,Dry,Traffic Violation,51.0,Male,1.0,43500.0,14.671941469475348,120.98217224686013
MMTI-2025-0585,2025-03-22,03:08:00,QUEZON CITY,Taft Ave,Truck,Collision,,Rain,Wet,Mechanical Failure,37.0,FEMALE,,87000.0,14.5949560048562,121.02074188973769
MMTI-2025-0586,2025-06-08,18:12:00,manila,Aurora Blvd,Bus,Rear-end,Minor,Rain,,Distracted Driving,,FEMALE,4.0,33500.0,14.605171300960915,121.08206050778811
MMTI-2025-0587,2025-09-09,14:29:00,Makati ,EDSA,UV Express,Collision,Fatal,RAIN,,Traffic Violation,62.0,male,3.0,80000.0,14.664685921087838,121.06996877815594
MMTI-2025-0588,2025-08-01,07:11:00, Pasig,Taft Ave,Truck,Hit and Run,Major,RAIN,,Distracted Driving,43.0,Male,1.0,22000.0,14.554755255404944,121.02561664065382
MMTI-2025-0589,2025-05-30,21:58:00,Makati,Quezon Ave,Truck,Hit and Run,,Clear,Slippery,Distracted Driving,66.0,Male,4.0,,14.655902128407378,120.98201921351394
MMTI-2025-0590,2025-03-26,08:13:00,manila,EDSA,Truck,Collision,Minor,RAIN,,,39.0,FEMALE,1.0,52500.0,14.507554931954648,120.95012114661141
MMTI-2025-0591,2025-12-30,04:20:00,Valenzuela,Aurora Blvd,Truck,Collision,Minor, clear,Wet,,26.0,FEMALE,2.0,22500.0,14.534117819128179,120.90361322553008
MMTI-2025-0592,2025-02-21,05:18:00,Taguig,España Blvd,UV Express,Hit and Run,Major,Clear,Dry,Reckless Driving,27.0,FEMALE,2.0,24500.0,14.543334486655015,120.90688896908267
MMTI-2025-0593,2025-12-12,17:13:00,Valenzuela,EDSA,Taxi,Pedestrian,Minor,Cloudy,Slippery,,21.0,Male,0.0,-5000.0,14.575479106258026,120.94034761030797
MMTI-2025-0594,2025-05-08,11:58:00,Caloocan,Quezon Ave,Motorcycle,Collision,,Clear,Dry,Traffic Violation,,Female,,87500.0,14.512634297043931,121.09174905103787
MMTI-2025-0595,2025-02-19,21:10:00,Pasay,EDSA,Truck,Pedestrian,Minor,Storm,Slippery,Mechanical Failure,57.0,Female,4.0,52500.0,14.68778464559895,120.92416079227986
MMTI-2025-0596,2025-04-20,03:22:00,Marikina,Commonwealth Ave,Motorcycle,Hit and Run,Fatal,Clear,,Mechanical Failure,47.0,Female,0.0,86000.0,14.663016978321162,121.02998899910438
MMTI-2025-0597,2025-07-08,01:04:00,Parañaque,Taft Ave,Bus,Pedestrian,,Clear,,Drunk Driving,34.0,Male,4.0,43500.0,14.69628317897152,121.03926307318892
MMTI-2025-0598,2025-12-14,22:08:00,Marikina,Commonwealth Ave,UV Express,Side-swipe,,Clear,Slippery,Overspeeding,56.0,FEMALE,3.0,67000.0,14.628118390950283,120.94648509547625
MMTI-2025-0599,2025-10-28,22:00:00,Caloocan,EDSA,Jeepney,Collision,Fatal,Rain,,Mechanical Failure,57.0,Male,0.0,19500.0,14.574904725698719,120.95932294607462
MMTI-2025-0600,2025-03-19,12:13:00,Quezon City,Quezon Ave,UV Express,Pedestrian,,RAIN,Slippery,Drunk Driving,35.0,male,,99000.0,14.507921495319714,121.05835595425602
MMTI-2025-0601,2025-08-01,20:52:00,San Juan,EDSA,Car,Side-swipe,Fatal,Rain,Wet,Overspeeding,60.0,Female,,91000.0,14.643900443944997,121.02161263953553
MMTI-2025-0602,2025-07-15,16:20:00,Pasay,Aurora Blvd,UV Express,Collision,Minor,Cloudy,Dry,Mechanical Failure,21.0,Female,1.0,18000.0,14.5183518784846,121.01852613024242
MMTI-2025-0603,2025-04-15,07:32:00,Makati,Taft Ave,UV Express,Hit and Run,Fatal,Rain,Wet,Mechanical Failure,45.0,Female,4.0,33500.0,14.560620141454567,121.01528436608355
MMTI-2025-0604,2025-11-22,06:17:00,Pateros,C5,Bus,Hit and Run,,Rain,,,45.0,FEMALE,1.0,63500.0,14.503962215426458,120.9762838623336
MMTI-2025-0605,2025-02-12,09:38:00,QUEZON CITY,Commonwealth Ave,Jeepney,Rear-end,Fatal,Cloudy,,Reckless Driving,47.0,male,3.0,73500.0,14.621205071331328,120.91438792993611
MMTI-2025-0606,2025-03-11,22:30:00,Parañaque,Commonwealth Ave,Car,Collision,Minor, clear,Slippery,,43.0,FEMALE,3.0,97000.0,14.574628979539927,120.99791022286983
MMTI-2025-0607,2025-11-25,18:04:00,Malabon,EDSA,Motorcycle,Hit and Run,,Rain,Wet,,34.0,male,4.0,92500.0,14.597724368624359,121.0376978790286
MMTI-2025-0608,2025-12-23,01:41:00,Navotas,Taft Ave,UV Express,Rear-end,Major,Cloudy,Dry,Traffic Violation,58.0,Male,,87000.0,14.629066707414216,120.95226613969422
MMTI-2025-0609,2025-08-22,21:09:00,Mandaluyong,Quezon Ave,Jeepney,Pedestrian,Major,Clear,Dry,Distracted Driving,59.0,FEMALE,3.0,92000.0,14.617232085725883,121.08019912999922
MMTI-2025-0610,2025-09-23,06:56:00,Malabon,Commonwealth Ave,Taxi,Hit and Run,Fatal,RAIN,Slippery,,55.0,male,,54500.0,14.650492450410724,121.08486411828943
MMTI-2025-0611,2025-02-15,03:40:00,Makati ,Ortigas Ave,Taxi,Rear-end,Fatal,RAIN,Wet,,62.0,male,0.0,23500.0,14.663277875619714,120.90031571551691
MMTI-2025-0612,2025-02-05,22:26:00,manila,Taft Ave,UV Express,Side-swipe,,Rain,Wet,Traffic Violation,29.0,Female,1.0,64000.0,14.536396866295656,121.08969666229224
MMTI-2025-0613,2025-08-19,18:52:00,Parañaque,Commonwealth Ave,Car,Collision,Major,Rain,Slippery,,46.0,Male,,23000.0,14.515961960394868,120.91714141276141
MMTI-2025-0614,2025-03-05,08:04:00,Marikina,EDSA,Jeepney,Rear-end,,Cloudy,Dry,Overspeeding,21.0,male,0.0,87000.0,14.616489089711319,121.09752376681844
MMTI-2025-0615,2025-02-19,06:33:00,Manila,Taft Ave,Jeepney,Pedestrian,Fatal,Cloudy,,Traffic Violation,56.0,FEMALE,2.0,49000.0,14.636371999815333,120.96861549019731
MMTI-2025-0616,2025-06-11,07:23:00,Navotas,Taft Ave,Jeepney,Collision,Fatal,Storm,Dry,Overspeeding,47.0,FEMALE,,19500.0,14.505136085453493,120.92457890789063
MMTI-2025-0617,2025-09-29,08:44:00,Caloocan,Ortigas Ave,Truck,Pedestrian,, clear,,Mechanical Failure,18.0,male,0.0,83000.0,14.57204112242674,120.90915085668803
MMTI-2025-0618,2025-06-16,21:28:00,Caloocan,Katipunan Ave,Truck,Hit and Run,,Clear,Slippery,,48.0,Male,,51000.0,14.558772594641407,120.93901539103977
MMTI-2025-0619,2025-03-15,16:56:00,Makati ,España Blvd,Motorcycle,Rear-end,,Clear,Slippery,,28.0,FEMALE,0.0,63500.0,14.632528422088427,120.9481803227117
MMTI-2025-0620,2025-04-19,05:48:00,Makati,C5,Truck,Collision,Major,Storm,,Reckless Driving,32.0,male,,62500.0,14.690300775911675,121.03412025440201
MMTI-2025-0621,2025-12-07,04:59:00,QUEZON CITY,Aurora Blvd,Motorcycle,Side-swipe,Major, clear,,Distracted Driving,59.0,male,3.0,93500.0,14.648593563938144,121.04500561711438
MMTI-2025-0622,2025-12-01,20:50:00,QUEZON CITY,Taft Ave,Taxi,Rear-end,Major,Storm,Dry,Reckless Driving,23.0,Male,0.0,45500.0,14.648116243768037,121.08744213013077
MMTI-2025-0623,2025-03-01,18:23:00,Pasig,Ortigas Ave,Truck,Pedestrian,Minor,Storm,Dry,Mechanical Failure,42.0,FEMALE,2.0,-5000.0,14.573004768487094,121.03586043407608
MMTI-2025-0624,2025-03-06,16:42:00, Pasig,Katipunan Ave,Car,Collision,,Clear,,,38.0,Female,2.0,30000.0,14.59996653300521,120.9911569061092
MMTI-2025-0625,2025-11-04,09:09:00,Quezon City,Katipunan Ave,Bus,Side-swipe,,RAIN,Dry,Reckless Driving,63.0,FEMALE,,29500.0,14.599005105035745,121.04082809532657
MMTI-2025-0626,2025-07-12,01:51:00,Marikina,Commonwealth Ave,Taxi,Rear-end,Major,RAIN,Dry,Drunk Driving,49.0,FEMALE,2.0,86000.0,14.682475274575529,120.93183864502768
MMTI-2025-0627,2025-01-12,17:25:00,Marikina,Taft Ave,UV Express,Hit and Run,Fatal,Cloudy,,Distracted Driving,51.0,male,2.0,91000.0,14.684612757258254,121.04022173413077
MMTI-2025-0628,2025-10-08,12:06:00,Pasig,Ortigas Ave,Taxi,Pedestrian,Minor,RAIN,Slippery,,59.0,Female,4.0,19500.0,14.588376748108798,120.99648834361298
MMTI-2025-0629,2025-03-16,06:13:00,Parañaque,EDSA,Bus,Pedestrian,Minor,RAIN,Wet,,45.0,Female,0.0,14000.0,14.571116770765421,120.99477515098398
MMTI-2025-0630,2025-01-27,03:32:00,Marikina,Katipunan Ave,Truck,Rear-end,,Rain,Dry,Distracted Driving,33.0,FEMALE,3.0,40500.0,14.637596821183198,121.09091107274963
MMTI-2025-0631,2025-12-01,23:24:00,Makati,Aurora Blvd,Taxi,Hit and Run,Fatal,RAIN,,Traffic Violation,18.0,Male,0.0,12500.0,14.52441031260672,121.02828186552047
MMTI-2025-0632,2025-09-18,07:01:00,Makati ,Katipunan Ave,Jeepney,Hit and Run,Fatal,RAIN,Dry,Drunk Driving,42.0,FEMALE,,91500.0,14.586731295732205,121.01428461987561
MMTI-2025-0633,2025-02-20,10:04:00,QUEZON CITY,Commonwealth Ave,Truck,Collision,, clear,,,22.0,Male,1.0,86000.0,14.679520459647962,120.93613283464612
MMTI-2025-0634,2025-11-03,22:11:00,Manila,España Blvd,Truck,Side-swipe,Minor,Clear,Wet,Mechanical Failure,59.0,Female,0.0,73500.0,14.551352096872703,121.05061374609919
MMTI-2025-0635,2025-02-13,03:32:00,San Juan,Ortigas Ave,Jeepney,Rear-end,,RAIN,Dry,Mechanical Failure,37.0,Male,4.0,39500.0,14.631831515631232,120.98898405751565
MMTI-2025-0636,2025-10-23,15:44:00,Marikina,España Blvd,Bus,Pedestrian,, clear,Wet,Distracted Driving,60.0,Male,1.0,6500.0,14.537614730211597,120.95994184591784
MMTI-2025-0637,2025-04-21,04:38:00,QUEZON CITY,Quezon Ave,Jeepney,Side-swipe,Fatal,Rain,,,22.0,male,2.0,50500.0,14.629953788077325,120.93266387492427
MMTI-2025-0638,2025-08-22,02:16:00,Malabon,Commonwealth Ave,Jeepney,Rear-end,Minor,RAIN,Slippery,Mechanical Failure,63.0,male,4.0,86000.0,14.629554222256703,121.00228548885129
MMTI-2025-0639,2025-03-25,13:52:00,Pasig,Ortigas Ave,Taxi,Hit and Run,,Clear,,Mechanical Failure,22.0,male,0.0,70000.0,14.52199802649614,121.00967375696716
MMTI-2025-0640,2025-02-03,10:40:00,Makati,Ortigas Ave,Bus,Side-swipe,Major,Rain,Slippery,Overspeeding,24.0,FEMALE,1.0,50000.0,14.690356572128836,121.05654672373181
MMTI-2025-0641,2025-03-05,05:33:00,San Juan,Katipunan Ave,Taxi,Hit and Run,Minor, clear,Slippery,Reckless Driving,53.0,male,4.0,14500.0,14.679314048659746,120.93414948332011
MMTI-2025-0642,2025-07-19,05:22:00,QUEZON CITY,España Blvd,Jeepney,Hit and Run,, clear,Wet,Reckless Driving,18.0,Female,,18000.0,14.528534028498532,121.01351215501938
MMTI-2025-0643,2025-05-17,01:58:00,Las Piñas,Quezon Ave,UV Express,Pedestrian,,RAIN,,Drunk Driving,46.0,male,3.0,66000.0,14.557363932245705,121.09052326444949
MMTI-2025-0644,2025-09-24,22:56:00,Caloocan,Roxas Blvd,UV Express,Collision,Fatal,Cloudy,Slippery,Distracted Driving,58.0,Male,0.0,95000.0,14.548007348097663,120.91872672165202
MMTI-2025-0645,2025-10-22,01:05:00,San Juan,España Blvd,Truck,Collision,,RAIN,,Drunk Driving,48.0,FEMALE,4.0,89500.0,14.699590885157546,121.07761610676708
MMTI-2025-0646,2025-12-24,03:25:00,Manila,Katipunan Ave,Car,Collision,,RAIN,,Traffic Violation,33.0,Male,4.0,59000.0,14.69292947675069,121.03490443368284
MMTI-2025-0647,2025-09-26,07:11:00,Makati,Ortigas Ave,Taxi,Rear-end,,Storm,Dry,,49.0,FEMALE,1.0,49500.0,14.693945680727413,120.96759171920128
MMTI-2025-0648,2025-12-14,07:53:00,QUEZON CITY,C5,Bus,Side-swipe,,Storm,Slippery,Mechanical Failure,18.0,FEMALE,1.0,41000.0,14.685821801324355,121.09182698822465
MMTI-2025-0649,2025-09-21,01:59:00,Valenzuela,Katipunan Ave,Taxi,Hit and Run,Minor,Storm,Dry,,39.0,male,2.0,15500.0,14.501030882224025,121.07803925532465
MMTI-2025-0650,2025-04-06,12:22:00,Manila,C5,Truck,Hit and Run,Major,Clear,,Drunk Driving,44.0,Male,3.0,2500.0,14.531126080109846,121.03132668919882
MMTI-2025-0651,2025-04-26,15:25:00,Las Piñas,Roxas Blvd,Bus,Hit and Run,Major, clear,Slippery,Distracted Driving,46.0,FEMALE,1.0,19500.0,14.570747555415467,120.98679203093918
MMTI-2025-0652,2025-07-03,22:12:00,Taguig,Quezon Ave,Bus,Collision,Major,Cloudy,,Traffic Violation,20.0,Female,,27000.0,14.689675167917155,121.09193977067656
MMTI-2025-0653,2025-05-17,03:26:00,Pateros,España Blvd,Truck,Rear-end,Fatal,Cloudy,,,26.0,Male,0.0,4500.0,14.525224715703043,120.96882411018015
MMTI-2025-0654,2025-01-07,21:15:00,Quezon City,Ortigas Ave,Truck,Pedestrian,Minor,Cloudy,,Reckless Driving,36.0,FEMALE,0.0,99000.0,14.58579038716517,121.02352263205125
MMTI-2025-0655,2025-09-19,05:15:00,Mandaluyong,C5,Taxi,Side-swipe,Major,RAIN,,Mechanical Failure,48.0,Male,,95000.0,14.600466788725704,120.93623764990072
MMTI-2025-0656,2025-10-30,20:40:00,Pasig,Quezon Ave,Motorcycle,Rear-end,,Clear,Slippery,Mechanical Failure,27.0,FEMALE,0.0,80500.0,14.539928698675238,121.07287002213442
MMTI-2025-0657,2025-07-14,13:33:00,San Juan,Quezon Ave,Car,Side-swipe,,Cloudy,Dry,,59.0,Male,2.0,16000.0,14.553849217837417,120.95611118814797
MMTI-2025-0658,2025-06-29,22:26:00,Caloocan,Ortigas Ave,Motorcycle,Rear-end,Minor,Clear,Dry,Traffic Violation,31.0,male,3.0,37500.0,14.681696394989672,120.92015233998137
MMTI-2025-0659,2025-04-05,08:31:00,Las Piñas,Ortigas Ave,Bus,Collision,Minor,RAIN,Dry,Drunk Driving,39.0,male,,48000.0,14.648586403993976,121.01778221507202
MMTI-2025-0660,2025-11-06,11:15:00,Mandaluyong,Quezon Ave,Jeepney,Hit and Run,Minor,Clear,Wet,Distracted Driving,20.0,Female,1.0,92000.0,14.589153960236162,120.91972748201323
MMTI-2025-0661,2025-10-07,19:21:00,San Juan,Aurora Blvd,Taxi,Rear-end,,RAIN,Wet,Overspeeding,26.0,Female,3.0,72000.0,14.642320625860282,121.07831733059447
MMTI-2025-0662,2025-10-14,11:57:00,Las Piñas,Aurora Blvd,UV Express,Collision,,Clear,,,51.0,Male,1.0,78500.0,14.55482972815142,121.09349738825699
MMTI-2025-0663,2025-05-29,01:36:00,Quezon City,Quezon Ave,UV Express,Hit and Run,,RAIN,,Distracted Driving,28.0,FEMALE,4.0,51000.0,14.612499718039292,120.97804938018449
MMTI-2025-0664,2025-11-07,08:13:00,Pasay,EDSA,Car,Pedestrian,Major, clear,Dry,,50.0,male,2.0,30000.0,14.55927273736634,120.95370293043875
MMTI-2025-0665,2025-03-02,05:14:00,Quezon City,España Blvd,Car,Side-swipe,Minor,RAIN,Wet,Reckless Driving,26.0,male,0.0,84000.0,14.696004732324194,121.09790725383671
MMTI-2025-0666,2025-04-18,17:07:00,Manila,Ortigas Ave,UV Express,Pedestrian,Fatal,Storm,Dry,Reckless Driving,64.0,Female,3.0,80000.0,14.558979067690126,121.09705225684831
MMTI-2025-0667,2025-11-17,00:52:00,Las Piñas,Quezon Ave,UV Express,Side-swipe,Major,Storm,Dry,Distracted Driving,64.0,FEMALE,,34500.0,14.674005157688603,121.02686110824995
MMTI-2025-0668,2025-10-10,06:52:00,Valenzuela,Quezon Ave,Bus,Side-swipe,Major, clear,,Drunk Driving,46.0,Female,,94500.0,14.586780712557793,120.92966683790411
MMTI-2025-0669,2025-09-03,02:31:00,Pasay,Aurora Blvd,Car,Rear-end,Major, clear,,Drunk Driving,59.0,male,0.0,41500.0,14.532583729751785,120.93554685386643
MMTI-2025-0670,2025-07-21,21:38:00,Parañaque,C5,Car,Collision,,Rain,,,24.0,Female,,98000.0,14.661598545330447,121.02065870329697
MMTI-2025-0671,2025-07-13,12:01:00,Taguig,EDSA,Taxi,Collision,Major,Rain,Dry,Reckless Driving,27.0,Male,0.0,15500.0,14.608474033677775,121.0636510719931
MMTI-2025-0672,2025-12-29,02:12:00,Pasig,Aurora Blvd,Taxi,Pedestrian,,Rain,Slippery,Traffic Violation,48.0,Female,1.0,9000.0,14.608705287712874,120.95349132810159
MMTI-2025-0673,2025-10-06,03:01:00,Quezon City,C5,Jeepney,Side-swipe,Minor, clear,,Drunk Driving,18.0,Female,0.0,31000.0,14.585427086629544,120.92947530203061
MMTI-2025-0674,2025-12-02,09:14:00,Navotas,C5,Truck,Rear-end,Minor,Rain,Dry,Reckless Driving,40.0,Male,4.0,44500.0,14.523670194090148,121.08466392148242
MMTI-2025-0675,2025-02-13,01:38:00,Pasig,Commonwealth Ave,Truck,Pedestrian,Fatal, clear,Wet,,27.0,male,4.0,38500.0,14.569677136652771,120.92078451256617
MMTI-2025-0676,2025-09-13,21:23:00,Mandaluyong,C5,Taxi,Collision,Major,RAIN,Wet,Traffic Violation,27.0,FEMALE,3.0,94000.0,14.659370147862354,121.0952678493834
MMTI-2025-0677,2025-02-04,03:36:00,Malabon,Roxas Blvd,Car,Collision,Fatal,Rain,Wet,,40.0,male,3.0,56000.0,14.59625771000001,121.09456977309875
MMTI-2025-0678,2025-11-05,20:21:00,Pasig,Quezon Ave,Truck,Hit and Run,,Cloudy,,,52.0,Female,3.0,12500.0,14.616192787460864,120.98436815221153
MMTI-2025-0679,2025-10-23,22:51:00,Caloocan,C5,Car,Side-swipe,Minor,Rain,Dry,Traffic Violation,53.0,FEMALE,1.0,16000.0,14.511915477978233,120.96986950689683
MMTI-2025-0680,2025-03-13,09:29:00,Pasig,España Blvd,Truck,Rear-end,Major,Rain,Dry,Drunk Driving,25.0,Female,3.0,95500.0,14.505269376480761,121.09298263851511
MMTI-2025-0681,2025-07-10,01:44:00,Taguig,Katipunan Ave,Motorcycle,Hit and Run,,Rain,Dry,Drunk Driving,41.0,Female,0.0,33000.0,14.515413059312817,121.01383663092713
MMTI-2025-0682,2025-08-02,04:48:00,Pasay,Aurora Blvd,UV Express,Rear-end,,RAIN,Slippery,,44.0,male,3.0,84500.0,14.639049404879227,120.95735381411205
MMTI-2025-0683,2025-03-21,01:56:00,Quezon City,Katipunan Ave,Taxi,Rear-end,,Rain,Dry,,45.0,FEMALE,4.0,93000.0,14.665903646138391,121.08383004601608
MMTI-2025-0684,2025-09-14,09:45:00,Caloocan,Taft Ave,Car,Side-swipe,Minor, clear,,Drunk Driving,65.0,Female,3.0,81000.0,14.51119936439232,120.97845819172814
MMTI-2025-0685,2025-10-14,19:53:00,Makati,Aurora Blvd,Truck,Side-swipe,,Cloudy,Wet,Overspeeding,69.0,male,,56000.0,14.53894611786294,120.92168017641366
MMTI-2025-0686,2025-02-09,11:38:00,Marikina,EDSA,Car,Side-swipe,Major, clear,Dry,Distracted Driving,31.0,Male,2.0,26000.0,14.610338275435158,121.02767779220522
MMTI-2025-0687,2025-01-17,07:17:00,Makati,Katipunan Ave,Jeepney,Collision,,Cloudy,Dry,Overspeeding,38.0,Male,2.0,3000.0,14.696108325357212,121.05033588600517
MMTI-2025-0688,2025-07-23,16:12:00,Marikina,Taft Ave,UV Express,Side-swipe,Major,RAIN,Dry,Traffic Violation,44.0,Male,4.0,21000.0,14.50473706213709,121.05921385941225
MMTI-2025-0689,2025-09-02,18:55:00,Quezon City,Roxas Blvd,Car,Rear-end,,Clear,Dry,Mechanical Failure,31.0,Female,,22500.0,14.69868332589219,121.00032398330615
MMTI-2025-0690,2025-11-08,20:33:00,Marikina,Aurora Blvd,Taxi,Rear-end,Fatal,Storm,Slippery,,20.0,FEMALE,1.0,28500.0,14.699401899591665,121.02137540888042
MMTI-2025-0691,2025-03-20,18:40:00,Pateros,C5,Taxi,Collision,Major,Storm,,Distracted Driving,49.0,Male,3.0,42000.0,14.533943527838671,120.95912163579683
MMTI-2025-0692,2025-02-04,08:36:00,Las Piñas,Ortigas Ave,Motorcycle,Collision,Major,RAIN,,Reckless Driving,48.0,male,3.0,85000.0,14.684832154423665,121.08796589393015
MMTI-2025-0693,2025-10-19,15:02:00,Las Piñas,Roxas Blvd,Truck,Hit and Run,,RAIN,Wet,,41.0,male,2.0,12500.0,14.636440179367654,121.00118848599507
MMTI-2025-0694,2025-05-15,21:02:00, Pasig,EDSA,UV Express,Rear-end,,Clear,Wet,Distracted Driving,36.0,FEMALE,1.0,74500.0,14.579856084069355,120.91459573540547
MMTI-2025-0695,2025-07-18,14:42:00,Makati,Ortigas Ave,Truck,Hit and Run,,Cloudy,Dry,Distracted Driving,29.0,Male,3.0,,14.586622879206345,120.98030409414876
MMTI-2025-0696,2025-02-03,10:21:00, Pasig,Aurora Blvd,Car,Hit and Run,Minor,Storm,,Overspeeding,52.0,Female,3.0,20500.0,14.628043276389644,120.96403732384475
MMTI-2025-0697,2025-01-17,19:49:00,Navotas,EDSA,Taxi,Side-swipe,,Cloudy,Wet,Overspeeding,31.0,Male,,56000.0,14.553969622033941,121.02713745858685
MMTI-2025-0698,2025-02-12,04:04:00,Mandaluyong,Taft Ave,Motorcycle,Side-swipe,,Cloudy,,Mechanical Failure,60.0,male,1.0,8500.0,14.518488252006406,121.08032834742745
MMTI-2025-0699,2025-06-25,09:10:00,Parañaque,Ortigas Ave,Truck,Hit and Run,, clear,Wet,,40.0,FEMALE,0.0,73500.0,14.65661447479394,121.01942572772289
MMTI-2025-0700,2025-02-09,23:42:00,Makati ,Katipunan Ave,Car,Side-swipe,Fatal,Clear,Wet,,27.0,FEMALE,2.0,16500.0,14.658403363779152,121.0347890621519
MMTI-2025-0701,2025-05-15,16:46:00,Manila,Aurora Blvd,Taxi,Rear-end,,RAIN,,Distracted Driving,20.0,Female,,26000.0,14.584035221780011,121.0092172455406
MMTI-2025-0702,2025-03-27,19:24:00,Parañaque,Ortigas Ave,Car,Rear-end,,Clear,Slippery,Traffic Violation,19.0,male,2.0,66000.0,14.663810303610203,120.92494907036323
MMTI-2025-0703,2025-09-13,20:29:00,Malabon,Taft Ave,Bus,Side-swipe,,Cloudy,,Traffic Violation,25.0,Female,3.0,56500.0,14.574624297286414,121.01055071442559
MMTI-2025-0704,2025-03-25,17:27:00,Navotas,Roxas Blvd,Taxi,Hit and Run,Fatal,RAIN,,Distracted Driving,23.0,Male,0.0,85000.0,14.503285298669725,121.0864993503858
MMTI-2025-0705,2025-02-23,15:47:00, Pasig,España Blvd,Motorcycle,Hit and Run,, clear,Dry,Reckless Driving,44.0,Female,1.0,60000.0,14.610317582459867,120.92290022104318
MMTI-2025-0706,2025-08-29,03:22:00,Valenzuela,Taft Ave,Taxi,Hit and Run,Minor,Storm,Wet,Reckless Driving,35.0,male,2.0,55000.0,14.634660162391596,120.90083151146798
MMTI-2025-0707,2025-08-01,01:00:00,Manila,Commonwealth Ave,Taxi,Side-swipe,,RAIN,,Traffic Violation,39.0,Female,4.0,57000.0,14.548366222613662,121.0946980646124
MMTI-2025-0708,2025-04-09,19:41:00,Navotas,EDSA,Taxi,Pedestrian,,Rain,,Drunk Driving,43.0,male,4.0,22000.0,14.58748031740035,120.91991558478777
MMTI-2025-0709,2025-03-06,16:07:00,Makati ,Taft Ave,Taxi,Side-swipe,,Rain,Slippery,Mechanical Failure,23.0,Male,0.0,57500.0,14.502307624561928,121.05400644629194
MMTI-2025-0710,2025-03-20,00:39:00,QUEZON CITY,C5,Jeepney,Hit and Run,Minor,RAIN,Wet,,58.0,male,1.0,32500.0,14.630504543927177,120.94435104473968
MMTI-2025-0711,2025-04-10,17:53:00,Caloocan,Taft Ave,Taxi,Side-swipe,Minor,Storm,Dry,Drunk Driving,58.0,Male,,76000.0,14.673387809251874,120.9221863038229
MMTI-2025-0712,2025-11-02,03:06:00,Pasig,Roxas Blvd,Bus,Rear-end,Minor,Clear,,Traffic Violation,31.0,FEMALE,0.0,64500.0,14.659088291260536,120.98274902563331
MMTI-2025-0713,2025-09-07,20:04:00,Parañaque,Taft Ave,Truck,Side-swipe,,Rain,Wet,Reckless Driving,18.0,Female,,74500.0,14.626242680261514,121.07096178536334
MMTI-2025-0714,2025-03-02,10:22:00,Pateros,Katipunan Ave,Jeepney,Pedestrian,Minor,Rain,,Reckless Driving,25.0,Female,4.0,5500.0,14.60719083551025,121.0035989843484
MMTI-2025-0715,2025-03-20,06:55:00,Las Piñas,C5,Car,Collision,Fatal,Rain,Wet,Distracted Driving,64.0,Female,2.0,37000.0,14.596314974426088,121.09064587219353
MMTI-2025-0716,2025-06-28,22:35:00,San Juan,Aurora Blvd,UV Express,Hit and Run,, clear,,Mechanical Failure,34.0,Female,1.0,89500.0,14.669207155536585,121.04347922694845
